female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
0,92,1,0,0,0,41469,110,.13333334,5.6333332,2.6100698,.81672329,0,0,0,1,0,0,0,0,0,1,5.7666664
1,98,1,0,0,0,41472,111,0,4.2333331,2.0743594,0,1,0,0,0,0,0,0,1,0,0,4.2333331
0,51,1,0,0,0,41487,116,0,5.0499935,2.8903718,.31333411,0,0,0,1,0,0,0,0,1,0,5.0499935
0,50,0,0,0,0,41494,150,0,0,2.3186221,-.9680202,1,0,0,0,0,0,0,0,0,0,0
0,69,1,0,0,0,41516,122,0,4.1999998,2.0149031,.10740216,0,0,0,1,0,0,0,0,1,0,4.1999998
0,91,0,0,0,0,41519,121,0,0,2.4336133,-.25869909,0,0,1,0,0,0,0,1,0,0,0
0,20,0,0,0,1,41528,139,.40000001,0,2.1238933,-.28158039,0,0,0,0,1,0,0,1,0,0,.40000001
1,94,0,0,0,0,41541,145,0,6.8888812,2.2874715,1.0684179,0,0,0,0,0,0,1,0,1,0,6.8888812
1,84,0,0,0,0,41548,143,.13333334,0,2.2704968,1.5946884,1,0,0,0,0,0,0,1,0,0,.13333334
0,37,0,0,0,0,41570,147,0,0,2.1664529,0,0,0,0,0,0,0,0,0,0,1,0
0,91,1,0,0,0,41583,99,.1,5.0666666,2.2233119,-.3731057,0,0,0,0,0,1,0,1,0,0,5.1666665
1,54,0,1,1,0,41588,147,1.2333333,3.1666667,2.609334,-.73920697,0,1,0,0,0,0,0,0,0,0,4.4000001
1,53,0,0,0,0,41622,136,0,0,1.4929034,-.44174969,0,0,0,0,1,0,0,0,0,1,0
0,69,0,0,0,0,41642,160,1.5333333,0,1.9810015,-.098529786,0,0,0,0,1,0,0,0,1,0,1.5333333
0,86,0,0,0,0,41654,143,0,6.9666586,2.3978953,1.2972312,0,0,0,0,0,0,1,0,1,0,6.9666586
0,98,1,0,0,0,41656,157,0,4.8666668,2.6084642,1.3429939,0,0,0,0,0,0,1,0,1,0,4.8666668
1,51,0,1,1,0,41660,126,0,2.4888823,1.7452761,-1.0137829,0,0,0,0,0,0,0,0,0,1,2.4888823
1,19,0,0,0,0,41684,49,0,0,1.7155981,0,1,0,0,0,0,0,0,1,0,0,0
1,92,1,0,0,0,41686,85,0,4.3333335,1.7712651,-.28158039,0,1,0,0,0,0,0,1,0,0,4.3333335
0,55,0,0,0,0,41699,132,0,.2,1.974081,-.51039368,0,0,0,0,0,0,0,0,0,1,.2
1,74,0,0,0,0,41713,125,0,2,1.5581446,1.1141806,0,0,0,0,1,0,0,0,1,0,2
1,76,0,0,0,0,41729,149,0,.088888742,2.3025851,.51926607,0,0,0,0,0,0,0,0,0,1,.088888742
0,3,0,0,1,0,41733,140,0,0,1.7036756,0,1,0,0,0,0,0,0,0,0,1,0
1,40,0,0,0,0,41734,57,0,0,2.4056334,-.3731057,0,0,0,0,1,0,0,0,0,0,0
0,16,0,0,0,0,41748,139,.30000001,0,1.8784715,-.80785096,0,0,0,0,1,0,0,0,0,0,.30000001
1,67,1,0,0,0,41753,161,0,4.7111044,2.2407091,-.0070044738,1,0,0,0,0,0,0,0,1,0,4.7111044
1,62,1,0,0,0,41761,66,0,4.5222211,2.4353161,-.67056298,0,0,0,0,0,0,0,0,1,0,4.5222211
1,18,0,0,0,0,41765,128,0,0,2.9957323,-1.0824269,0,0,0,0,0,0,0,1,0,0,0
0,93,1,0,0,0,41771,66,0,5.5,1.5301647,1.5031631,0,0,1,0,0,0,0,1,0,0,5.5
0,31,1,0,0,0,41772,144,0,3.199996,2.376693,.51926607,0,0,0,0,0,1,0,0,1,0,3.199996
1,42,0,0,0,1,41780,82,.1,0,2.0794415,-.601919,0,0,0,0,0,0,0,0,0,0,.1
1,54,0,0,0,1,41789,152,0,0,2.0156724,-1.5629348,0,0,0,1,0,0,0,0,0,0,0
0,64,1,0,0,0,41792,157,0,5.6222138,2.7571702,1.1828245,0,0,0,0,0,1,0,0,1,0,5.6222138
1,31,0,0,0,0,41812,105,0,0,1.8802031,-.052767128,1,0,0,0,0,0,0,0,1,0,0
0,27,0,0,0,0,41824,84,1.1333333,0,2.0149031,.19892748,1,0,0,0,0,0,0,1,0,0,1.1333333
1,50,0,0,1,0,41847,110,0,0,1.6558203,0,1,0,0,0,0,0,0,0,1,0,0
0,2,0,0,0,1,41851,96,0,0,3.5948181,-1.3798841,0,1,0,0,0,0,0,0,0,0,0
1,59,1,0,0,0,41858,120,0,4.577775,2.2963154,.42774075,0,0,0,0,0,0,0,0,1,0,4.577775
0,32,0,0,0,0,41875,153,0,.78333336,2.6210389,.47350341,1,0,0,0,0,0,0,0,1,0,.78333336
0,27,0,0,0,0,41886,161,0,0,2.3125355,.084520839,1,0,0,0,0,0,0,1,0,0,0
0,15,0,0,0,0,41906,101,0,0,1.3048389,-1.4485281,0,0,0,0,0,0,0,0,0,1,0
0,32,0,1,0,0,41910,160,2.3111084,.43333334,2.3434072,-.16717376,0,0,0,0,0,0,0,1,0,0,2.7444417
0,2,0,0,0,0,41915,147,0,0,3.1354942,-.71632564,1,0,0,0,0,0,0,1,0,0,0
1,50,0,0,1,0,41924,101,0,0,2.0706728,-1.5171721,0,0,0,1,0,0,0,0,0,1,0
1,94,1,0,0,0,41926,112,2.0333333,2.4666667,2.1041341,.26757145,0,1,0,0,0,0,0,0,0,1,4.5
1,93,1,0,0,0,41933,95,.13333334,4.4222169,2.5088122,.99977392,0,0,0,0,1,0,0,0,1,0,4.5555501
1,21,0,0,0,0,41945,59,0,0,1.815665,-1.2425961,0,0,0,1,0,0,0,0,1,0,0
1,15,0,0,0,0,41946,139,.06666667,0,2.384165,.24469012,0,0,0,0,0,0,1,1,0,0,.06666667
0,54,1,0,0,0,41947,125,0,4.6333294,3.2580965,.24469012,0,0,1,0,0,0,0,0,0,1,4.6333294
0,29,0,0,0,0,41959,161,0,0,2.0149031,-1.7459854,0,0,0,0,0,0,0,0,1,0,0
1,73,1,0,0,0,41967,114,0,4.4000001,2.6173959,-.12141111,1,0,0,0,0,0,0,1,0,0,4.4000001
1,82,0,1,0,0,41973,123,0,2.0333333,1.5581446,.45062208,0,0,0,0,1,0,0,0,0,1,2.0333333
0,87,0,0,0,0,41990,133,0,7.2444367,2.7725887,1.0684179,0,0,0,1,0,0,0,1,0,0,7.2444367
1,59,0,0,0,0,41996,104,0,0,1.9600946,1.0226552,0,0,0,0,0,0,1,1,0,0,0
1,50,0,0,0,1,42000,151,0,.1,1.7612765,-1.3341215,0,1,0,0,0,0,0,0,0,1,.1
1,91,1,0,0,0,42012,146,0,4.25,1.9671121,1.1828245,0,0,0,0,0,0,0,0,1,0,4.25
0,24,0,0,0,0,42016,145,0,0,2.9957323,.31333411,0,0,0,0,0,0,1,1,0,0,0
0,83,0,0,0,0,42028,122,0,5.3333263,2.4804523,.084520839,1,0,0,0,0,0,0,0,1,0,5.3333263
1,95,0,0,0,0,42029,24,.33333334,7.5,1.4092743,.99977392,0,0,1,0,0,0,0,0,0,1,7.8333335
1,72,0,1,0,0,42037,117,3.8333333,1.2,1.7917595,-.41886836,1,0,0,0,0,0,0,0,0,0,5.0333333
0,90,0,0,0,0,42043,87,0,4.9333291,2.8134108,1.3201125,1,0,0,0,0,0,0,0,1,0,4.9333291
1,96,1,0,0,0,42085,148,.1,5.1888833,3.0922489,.31333411,0,0,0,0,0,0,1,0,0,0,5.2888832
1,71,0,0,0,0,42093,131,0,0,2.1400661,1.2743498,0,0,0,0,0,0,0,0,1,0,0
1,50,1,0,0,0,42120,69,0,4.4666667,2.1972246,.61079139,1,0,0,0,0,0,0,1,0,0,4.4666667
0,72,0,0,0,0,42126,130,0,5.5666666,2.699682,.29045278,1,0,0,0,0,0,0,0,1,0,5.5666666
1,17,1,0,0,1,42129,50,2.1833334,2.5666666,2.1402409,-2.1120865,1,0,0,0,0,0,0,0,0,0,4.75
0,37,0,0,0,0,42135,161,0,0,1.9810015,-1.6086974,0,0,0,0,0,0,0,0,0,1,0
0,95,1,0,0,0,42136,161,0,4.0666666,2.862201,1.0226552,1,0,0,0,0,0,0,1,0,0,4.0666666
1,66,1,0,0,0,42162,147,1.1,4.0999999,2.4107988,-.89937621,1,0,0,0,0,0,0,0,1,0,5.1999998
0,95,1,0,0,0,42163,135,0,4.1500001,2.3460703,1.5718071,1,0,0,0,0,0,0,0,1,0,4.1500001
1,13,0,0,0,0,42166,49,0,0,1.4101999,-.85361362,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,42175,125,0,1.199999,2.1102133,1.137062,0,0,0,0,0,1,0,1,0,0,1.199999
0,8,0,0,1,0,42178,73,0,0,1.7917595,-1.2654775,0,0,0,0,0,0,0,0,0,1,0
0,89,1,0,0,0,42182,133,0,4.3555503,2.4212561,.74807936,0,0,1,0,0,0,0,0,0,1,4.3555503
1,75,0,0,0,0,42185,72,.82222188,0,1.7917595,.51926607,0,1,0,0,0,0,0,0,0,0,.82222188
1,84,1,0,0,0,42224,118,0,4.8333335,1.9054806,1.7548578,1,0,0,0,0,0,0,0,1,0,4.8333335
0,82,1,0,1,0,42234,117,0,4.5999904,2.7088196,-.3731057,0,0,0,0,0,0,0,0,0,1,4.5999904
1,90,0,0,0,0,42271,45,0,5.6666665,2.0967603,1.0912993,1,0,0,0,0,0,0,0,1,0,5.6666665
1,86,1,0,0,0,42284,111,0,4.6999998,2.3960598,.97689259,1,0,0,0,0,0,0,0,0,1,4.6999998
1,79,0,0,0,0,42295,162,0,1.2,2.7880929,.95401126,0,0,0,1,0,0,0,0,0,1,1.2
0,87,1,0,0,0,42299,166,0,4.4444375,2.4150631,.31333411,0,0,0,0,0,0,1,0,1,0,4.4444375
0,49,1,0,0,0,42317,162,0,4.1999998,1.5606477,.72519803,0,0,0,0,1,0,0,0,1,0,4.1999998
0,53,1,0,0,0,42325,152,0,4.3000002,2.74084,.61079139,0,0,0,0,0,0,1,0,1,0,4.3000002
0,15,0,0,0,0,42337,160,0,.26666668,2.2839365,-.30446172,1,0,0,0,0,0,0,0,0,1,.26666668
0,89,1,0,0,0,42346,143,2.2,2.2666626,2.678278,1.8006204,0,0,0,0,0,0,0,0,0,1,4.4666624
0,67,0,0,0,0,42381,53,.62222189,0,1.527983,.7023167,1,0,0,0,0,0,0,0,0,0,.62222189
0,50,0,0,0,0,42393,142,0,0,2.8425803,0,1,0,0,0,0,0,0,0,1,0,0
0,57,1,0,1,0,42401,109,1.0666667,4.5333333,2.9444389,0,0,0,0,0,0,1,0,0,1,0,5.5999999
0,80,1,0,0,0,42415,158,0,4.15555,2.1785324,.33621544,0,0,0,1,0,0,0,0,0,1,4.15555
0,50,1,0,0,0,42424,133,0,4.133327,2.6610363,1.137062,0,1,0,0,0,0,0,0,0,0,4.133327
1,55,0,0,0,0,42430,123,0,0,1.6937788,.06163951,0,1,0,0,0,0,0,0,1,0,0
1,27,0,0,0,0,42446,137,0,0,2.4203682,-.39598703,0,0,0,0,0,0,0,0,1,0,0
0,31,0,0,0,0,42452,164,0,0,2.3025851,.51926607,1,0,0,0,0,0,0,0,0,1,0
1,88,1,0,0,0,42453,128,0,4,3.1403134,1.0226552,0,0,0,0,0,1,0,1,0,0,4
1,88,0,0,0,0,42456,107,0,6.5888834,1.7917595,.74807936,0,0,0,0,0,0,0,0,0,0,6.5888834
1,26,1,0,0,0,42458,101,1.5666639,1.899999,3.7273893,-1.4485281,1,0,0,0,0,0,0,0,0,1,3.4666629
1,81,0,1,0,0,42459,127,3.1333334,0,2.8903718,-.098529786,0,0,0,0,0,0,1,0,0,0,3.1333334
1,82,0,0,0,0,42513,103,1.999998,0,2.3025851,.17604615,0,1,0,0,0,0,0,0,0,0,1.999998
1,28,0,0,0,0,42517,49,0,0,1.9459101,-.35022438,1,0,0,0,0,0,0,0,1,0,0
0,48,0,0,0,0,42568,159,.80000001,0,2.9957323,-.57903767,1,0,0,0,0,0,0,0,0,1,.80000001
0,64,0,0,0,0,42577,161,0,0,2.6892066,.7023167,1,0,0,0,0,0,0,1,0,0,0
1,85,0,0,0,0,42583,126,0,3.4777751,2.7472708,.77096063,1,0,0,0,0,0,0,0,0,1,3.4777751
0,70,0,0,0,0,42614,151,0,1.2888875,1.658228,0,1,0,0,0,0,0,0,0,1,0,1.2888875
0,85,0,0,0,0,42616,143,1.999998,5.099998,2.7128007,1.5946884,1,0,0,0,0,0,0,0,1,0,7.0999961
0,24,0,0,0,0,42632,147,1.0666667,0,2.6925461,-.052767128,0,0,0,0,0,0,0,0,0,1,1.0666667
1,50,0,0,0,0,42637,88,.33333334,0,2.3025851,.95401126,0,0,0,1,0,0,0,0,0,0,.33333334
1,2,0,0,0,0,42662,117,0,0,1.6489536,-.80785096,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,42663,40,0,0,1.8277695,0,0,0,0,1,0,0,0,1,0,0,0
1,56,0,0,0,0,42667,134,.1,1.7333333,2.1972246,1.2972312,0,0,0,0,1,0,0,1,0,0,1.8333334
0,45,0,0,0,0,42676,85,1.5333333,0,3.2580965,.63367271,0,0,0,0,0,0,1,1,0,0,1.5333333
0,40,0,0,0,0,42680,128,0,7.5,2.904165,.35909677,0,0,0,0,0,0,1,0,0,1,7.5
0,41,0,0,0,0,42710,138,0,2.5999999,1.5503674,.56502873,0,0,0,0,1,0,0,0,1,0,2.5999999
0,3,0,0,0,0,42731,104,0,0,2.1972246,-2.9586957,0,0,0,0,1,0,0,0,0,0,0
0,29,0,0,0,1,42741,150,0,.83333331,2.6390574,-.39598703,1,0,0,0,0,0,0,0,0,1,.83333331
1,72,0,0,0,0,42742,123,1.2333333,0,2.5203085,.45062208,1,0,0,0,0,0,0,1,0,0,1.2333333
0,17,1,0,0,0,42756,159,0,3.6666667,3.2834144,-1.0137829,0,1,0,0,0,0,0,0,1,0,3.6666667
1,64,0,1,0,0,42767,137,2.1666667,0,2.3513753,1.0226552,0,1,0,0,0,0,0,0,0,1,2.1666667
1,50,0,0,0,0,42783,132,0,7.2333293,2.6741486,.13028349,0,0,0,0,0,1,0,1,0,0,7.2333293
1,50,0,0,0,0,42788,98,0,0,1.8878392,.15316482,0,1,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,42797,71,0,0,2.2617629,-.32734305,1,0,0,0,0,0,0,1,0,0,0
0,73,0,0,0,0,42803,121,0,5.1666665,2.74084,.58791006,0,0,0,1,0,0,0,1,0,0,5.1666665
1,49,0,0,0,0,42825,154,.61666667,0,2.0897806,-.098529786,0,0,0,0,1,0,0,0,0,0,.61666667
0,49,0,0,0,0,42845,158,1.2,0,2.7034385,-.098529786,0,0,0,0,1,0,0,0,0,0,1.2
1,28,0,1,0,0,42849,110,3.8333333,0,1.9459101,.40485942,1,0,0,0,0,0,0,0,1,0,3.8333333
0,50,0,0,0,0,42866,136,0,1.6888875,1.6304913,.17604615,0,0,0,0,0,0,1,0,0,1,1.6888875
0,20,0,0,0,0,42874,158,1.0333333,0,2.8134108,.038758181,0,0,0,0,0,1,0,0,1,0,1.0333333
1,95,0,1,0,0,42879,120,2.6333334,0,2.3174732,.58791006,0,0,0,0,0,0,0,0,0,1,2.6333334
1,96,0,0,0,0,42887,144,0,0,2.2372534,1.137062,0,0,0,0,0,0,0,1,0,0,0
0,21,0,0,0,0,42900,151,0,0,2.5510063,-1.7459854,1,0,0,0,0,0,0,0,0,1,0
0,41,0,0,0,0,42903,23,0,0,2.5305169,-1.2654775,0,0,0,1,0,0,0,0,0,0,0
0,47,1,0,0,0,42911,147,0,4.5111084,2.5151465,.29045278,0,1,0,0,0,0,0,0,0,1,4.5111084
0,50,0,0,0,0,42934,130,0,0,1.3862944,-1.4714094,1,0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,42945,161,0,0,2.6026897,0,0,0,0,0,0,1,0,0,1,0,0
0,27,1,0,0,0,42949,121,0,4,2.2735975,-.44174969,0,0,0,0,0,0,0,0,0,1,4
0,74,0,0,0,0,42954,122,0,6.1777711,2.5417657,.83960462,0,0,1,0,0,0,0,0,0,1,6.1777711
0,52,0,0,0,0,42960,90,0,0,2.3025851,-.73920697,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,42963,102,0,0,2.1338248,-.7620883,0,1,0,0,0,0,0,1,0,0,0
1,98,0,0,0,0,42979,146,0,6,2.3418057,1.6404511,1,0,0,0,0,0,0,0,0,0,6
0,61,0,1,0,0,42984,153,2.4333334,.23333333,2.1972246,.72519803,1,0,0,0,0,0,0,0,1,0,2.6666667
0,54,0,0,0,0,42990,126,2.5999961,0,2.0897806,.45062208,0,0,0,1,0,0,0,0,1,0,2.5999961
0,70,0,0,0,0,42991,124,.84444326,1.9999985,2.8154085,1.137062,0,0,0,1,0,0,0,0,0,0,2.8444417
0,84,0,0,0,1,42996,87,0,0,1.7692866,-.35022438,1,0,0,0,0,0,0,0,0,0,0
0,82,1,0,0,0,42998,161,0,4.8000002,2.8211489,.45062208,1,0,0,0,0,0,0,0,0,0,4.8000002
0,4,0,0,0,0,43026,153,0,0,2.0794415,-1.2883588,0,0,0,0,0,0,1,0,0,1,0
0,92,1,0,0,0,43032,114,.88888752,5.9999943,2.6806624,-.23581775,0,0,1,0,0,0,0,0,0,1,6.8888817
0,45,1,0,0,0,43034,141,2.6333334,1.3924419,1.9459101,.86248595,0,1,0,0,0,0,0,0,0,1,4.0257754
0,93,1,0,0,0,43039,138,0,5.9555502,2.6946273,-.0070044738,0,0,0,0,1,0,0,0,0,0,5.9555502
0,47,0,0,0,0,43067,74,0,.66666669,2.2523825,1.4116378,1,0,0,0,0,0,0,0,1,0,.66666669
0,51,0,0,0,0,43073,135,0,0,2.144551,-2.3408999,1,0,0,0,0,0,0,0,0,1,0
1,55,0,0,0,0,43081,13,0,0,1.3862944,-1.4714094,0,0,0,0,0,0,1,1,0,0,0
1,62,0,0,0,0,43095,148,0,5.3333335,1.9810015,.9082486,1,0,0,0,0,0,0,0,1,0,5.3333335
0,78,1,0,0,0,43096,122,2.3111084,2.5555501,2.3671236,.83960462,0,0,0,0,0,0,1,0,1,0,4.8666582
0,29,1,0,0,0,43123,165,2.0999999,2,2.908721,-.64768165,0,0,0,0,1,0,0,1,0,0,4.0999999
1,50,0,0,0,0,43126,147,0,.66666669,2.7725887,-.23581775,0,0,1,0,0,0,0,0,1,0,.66666669
1,85,1,0,0,0,43127,94,0,5.2333331,2.3025851,.61079139,0,0,0,0,1,0,0,1,0,0,5.2333331
1,50,1,0,1,0,43146,130,0,4.4666667,1.9924302,-1.0137829,0,0,0,0,0,0,0,0,0,1,4.4666667
0,28,0,0,0,0,43183,150,0,0,2.1484344,-.67056298,0,0,0,0,0,0,0,0,1,0,0
0,3,0,1,0,1,43195,160,2.2333333,.51333159,2.4295847,-.0070044738,0,0,0,0,0,0,1,0,0,1,2.746665
0,61,1,0,0,0,43200,48,1.599998,3.2888856,1.8419822,-.25869909,0,0,0,0,0,0,0,0,0,1,4.8888836
0,71,0,0,0,0,43233,166,0,0,2.0579624,-.32734305,0,0,0,1,0,0,0,0,0,1,0
1,50,0,0,0,0,43239,109,0,0,2.0123999,.86248595,0,0,0,0,0,0,0,0,0,1,0
1,53,0,0,0,0,43240,92,.33333334,.71110994,1.2089599,-.19005509,1,0,0,0,0,0,0,0,1,0,1.0444432
1,64,1,0,0,0,43249,58,0,4.2666669,1.0047348,-.029885801,0,0,0,0,0,0,1,1,0,0,4.2666669
0,91,1,0,0,0,43252,116,.13333315,4.7111044,2.7080503,.88536727,0,0,0,1,0,0,0,0,1,0,4.8444376
1,11,0,0,0,0,43266,94,1.8333334,0,1.6094379,-1.4485281,1,0,0,0,0,0,0,1,0,0,1.8333334
0,58,1,0,0,0,43267,117,0,4.3000002,1.856298,.47350341,1,0,0,0,0,0,0,1,0,0,4.3000002
0,74,0,0,0,0,43269,144,0,2.4444418,2.5257287,2.0751963,0,0,1,0,0,0,0,0,0,1,2.4444418
0,62,0,0,0,0,43274,130,0,1.6333333,1.8484548,1.0912993,1,0,0,0,0,0,0,0,1,0,1.6333333
1,76,1,0,1,0,43276,110,0,4.1333332,2.4079456,-1.5629348,0,0,0,0,0,1,0,0,0,0,4.1333332
0,64,1,0,0,0,43284,62,.53333259,3.933326,1.9810015,.45062208,0,0,0,0,0,0,0,0,1,0,4.4666586
0,42,0,0,0,0,43286,165,1.6666666,0,2.8088,.10740216,0,0,0,0,0,0,1,0,0,1,1.6666666
0,17,0,0,0,0,43298,124,0,0,2.3025851,-1.1739522,0,0,0,0,0,0,0,1,0,0,0
1,90,1,0,0,0,43300,79,0,4.9359984,1.6094379,.93112993,0,1,0,0,0,0,0,1,0,0,4.9359984
0,31,0,1,0,0,43311,98,2.6111054,.2,1.3862944,-.075648457,0,0,0,0,0,0,0,0,0,1,2.8111055
0,76,0,0,0,0,43314,162,1.2888875,0,2.4256871,-.99090153,0,0,1,0,0,0,0,0,1,0,1.2888875
1,47,0,0,0,0,43316,159,0,0,2.478637,.15316482,1,0,0,0,0,0,0,0,1,0,0
0,81,0,0,0,0,43323,159,.19999975,.39999923,1.6579981,-.46463102,0,0,0,0,1,0,0,0,0,1,.59999895
1,69,1,0,0,0,43325,100,.60000002,3.9666667,1.6292403,-.41886836,0,0,0,0,0,0,1,0,1,0,4.5666666
1,71,0,0,0,0,43332,160,0,7.5,2.1705971,0,0,0,0,1,0,0,0,0,1,0,7.5
0,24,0,1,0,0,43338,137,3.0666647,0,2.6026897,-.94513887,1,0,0,0,0,0,0,1,0,0,3.0666647
0,67,1,0,0,0,43340,89,.64999998,4.7333331,2.7586024,.97689259,1,0,0,0,0,0,0,0,0,0,5.3833332
1,9,0,0,0,0,43344,151,0,.60000002,1.4984077,-1.2883588,1,0,0,0,0,0,0,0,1,0,.60000002
1,99,1,0,0,0,43347,119,0,4.8333335,2.5088122,1.8235017,0,0,0,0,0,0,0,0,1,0,4.8333335
1,77,0,0,0,0,43367,130,0,0,2.422147,-.35022438,0,0,0,0,1,0,0,0,1,0,0
1,77,0,0,0,0,43376,153,0,0,2.0149031,-.67056298,0,0,1,0,0,0,0,0,1,0,0
0,82,1,0,0,0,43394,129,.066666573,4.2999959,2.7650604,1.0226552,0,0,0,0,0,0,1,0,1,0,4.3666625
0,14,1,0,0,0,43408,132,2.2,2.3,2.7725887,0,1,0,0,0,0,0,0,1,0,0,4.5
0,90,1,0,0,0,43423,122,0,4.2666669,2.5417657,.38197809,1,0,0,0,0,0,0,0,0,1,4.2666669
0,47,0,0,0,0,43441,158,0,1.9,2.5257287,.45062208,0,0,0,0,0,0,0,1,0,0,1.9
1,81,1,0,0,0,43451,135,0,4.3111062,2.9164591,.74807936,0,1,0,0,0,0,0,0,0,0,4.3111062
0,51,1,0,1,0,43463,110,0,4.3666668,2.3025851,.49638474,0,0,0,1,0,0,0,0,0,1,4.3666668
1,64,0,0,0,0,43484,136,0,0,2.248518,.77096063,1,0,0,0,0,0,0,1,0,0,0
0,32,0,0,0,1,43486,159,0,0,2.3437269,-1.2883588,0,0,0,0,0,0,0,1,0,0,0
0,64,0,1,0,0,43498,109,1.7111084,1.777775,2.3025851,.29045278,0,0,0,0,0,0,0,0,1,0,3.4888835
1,40,0,1,0,0,43499,105,2.6333334,0,2.3978953,.40485942,1,0,0,0,0,0,0,1,0,0,2.6333334
0,81,1,0,1,0,43501,131,0,4.3333335,2.0926335,-.052767128,0,0,0,0,0,0,0,0,0,1,4.3333335
1,31,0,0,0,0,43510,73,.60000002,0,2.3569682,.038758181,0,0,0,1,0,0,0,0,1,0,.60000002
1,40,0,0,0,0,43522,163,0,0,2.3978953,.17604615,0,0,0,0,1,0,0,0,1,0,0
0,50,0,0,0,0,43557,125,0,1.5333333,2.4813168,1.0912993,0,0,0,0,0,1,0,1,0,0,1.5333333
1,85,0,0,0,0,43559,161,0,0,2.0897806,.67943537,1,0,0,0,0,0,0,0,1,0,0
1,91,1,0,1,0,43569,155,0,3.8444395,2.2213743,.61079139,0,0,0,0,0,1,0,0,1,0,3.8444395
0,42,1,0,0,0,43578,125,0,4.1666665,2.6775911,.79384196,0,0,0,0,0,0,1,0,1,0,4.1666665
1,48,0,0,0,0,43592,132,0,0,1.5755364,.24469012,1,0,0,0,0,0,0,0,0,1,0
0,30,0,0,0,1,43599,138,0,0,1.3085328,-1.9061546,0,0,0,0,0,0,0,0,0,1,0
0,66,1,0,0,0,43606,119,0,4.9000001,2.8312216,1.1599432,1,0,0,0,0,0,0,1,0,0,4.9000001
1,68,1,0,0,0,43614,117,2.0166667,3.2333333,2.589642,.51926607,0,0,0,0,0,0,0,0,0,0,5.25
1,30,0,0,0,0,43616,109,0,0,1.4419321,-.9680202,0,0,0,1,0,0,0,0,0,1,0
0,91,1,0,0,0,43619,128,0,4.2333331,2.7219205,.51926607,1,0,0,0,0,0,0,0,0,0,4.2333331
1,50,1,0,1,0,43632,77,0,4.5999999,2.1101081,-.55615634,1,0,0,0,0,0,0,0,0,1,4.5999999
0,5,0,0,0,0,43661,76,0,0,1.4420643,-1.6086974,1,0,0,0,0,0,0,0,1,0,0
1,66,0,0,1,0,43669,62,0,0,1.6992781,-1.9976799,0,1,0,0,0,0,0,0,0,1,0
0,61,0,0,1,0,43682,154,0,1.4666667,2.2772672,-.53327501,0,0,0,0,0,1,0,0,1,0,1.4666667
1,62,0,0,1,0,43683,147,0,.35555497,1.856298,-1.585816,0,0,0,0,0,1,0,0,0,1,.35555497
0,62,1,0,0,0,43701,71,0,4.8000002,2.1972246,-.7620883,0,0,0,0,1,0,0,0,1,0,4.8000002
1,75,1,0,1,0,43705,133,0,4.5333333,2.0794415,-1.6544601,0,0,0,0,1,0,0,1,0,0,4.5333333
0,73,0,0,0,0,43728,145,0,5.6333332,2.1897895,1.137062,0,0,0,0,0,0,1,0,1,0,5.6333332
0,44,0,0,0,1,43740,140,.1,0,1.7917595,-.23581775,0,0,0,0,0,0,1,0,0,0,.1
0,19,0,0,0,0,43743,154,0,0,2.5802166,-.85361362,1,0,0,0,0,0,0,0,1,0,0
1,68,0,0,0,0,43750,68,.30000001,.22222111,2.4203682,.61079139,1,0,0,0,0,0,0,1,0,0,.52222109
1,96,1,0,0,0,43752,118,0,4.2222166,2.7080503,1.4574004,0,0,0,0,0,0,0,0,0,1,4.2222166
1,40,1,0,0,0,43770,106,0,4.6999998,2.3671236,.084520839,0,0,0,0,1,0,0,1,0,0,4.6999998
0,90,1,0,0,0,43774,113,1.2666667,3.6333334,2.7725887,.61079139,0,0,0,0,0,1,0,1,0,0,4.9000001
1,51,0,0,0,0,43791,123,0,0,1.8718022,.35909677,1,0,0,0,0,0,0,1,0,0,0
1,69,0,0,0,0,43798,99,0,5.6666584,2.4361165,1.0455366,1,0,0,0,0,0,0,0,0,1,5.6666584
0,27,0,0,0,0,43834,101,0,4.0444398,2.1041341,.24469012,0,1,0,0,0,0,0,0,0,1,4.0444398
0,25,0,0,0,0,43897,126,.13333315,0,2.2192035,0,0,0,0,0,0,0,0,0,0,1,.13333315
1,76,1,0,0,0,43923,151,0,5.9000001,2.2905126,.19892748,0,1,0,0,0,0,0,0,1,0,5.9000001
1,86,0,0,0,0,43946,118,0,4.8333335,2.4932055,1.2972312,1,0,0,0,0,0,0,0,1,0,4.8333335
1,53,1,0,0,0,43948,112,0,4.6444378,2.2823825,.88536727,0,0,0,0,0,0,0,0,1,0,4.6444378
0,65,1,0,0,1,43956,131,.16666667,4.3333335,2.4849067,0,0,1,0,0,0,0,0,0,1,0,4.5
0,83,1,0,0,0,43981,118,0,2.9333334,2.0991392,1.0912993,0,1,0,0,0,0,0,1,0,0,2.9333334
